sku,name,description,category,sub_type,weight,stackable,max_stack,equippable,equip_slot,damage_min,damage_max,armor_rating,durability_max,consumable,charges_max,effects,tags
mittens-8499,Mittens of Might,Mittens of Might: a clothing item used in various contexts.,clothing,mittens,9.01,0,1,1,legs,,,0,,0,,,"[""wearable"", ""uncommon""]"
sunstone-8500,Sunstone of the North,Sunstone of the North: a fantasy item used in various contexts.,fantasy,sunstone,6.82,0,1,1,head,,,,,0,,,"[""uncommon"", ""fantasy""]"
food_canister-8501,Sturdy Obsidian Food Canister,Sturdy Obsidian Food Canister: a survival item used in various contexts.,survival,food_canister,1.57,0,1,0,,,,,,0,,,"[""rare""]"
jeans-8502,Jeans of Fortune,Jeans of Fortune: a clothing item used in various contexts.,clothing,jeans,3.16,0,1,1,head,,,1,,0,,,"[""wearable"", ""common""]"
measuring_cup-8503,Heavy Steel Measuring Cup,Heavy Steel Measuring Cup: a household item used in various contexts.,household,measuring_cup,2.06,0,1,0,,,,,,0,,,"[""rare""]"
push_dagger-8504,Compact Wood Push Dagger,Compact Wood Push Dagger: a weapon item used in various contexts.,weapon,push_dagger,4.31,0,1,1,hands,14,17,,195,0,,,"[""common"", ""weapon""]"
glue-8505,Vicious Heavy Obsidian Glue,Heavy Obsidian Glue: a crafting item used in various contexts.,crafting,glue,6.83,0,1,0,,,,,,0,,,"[""common""]"
katana-8506,Heavy Mithril Katana,Heavy Mithril Katana: a weapon item used in various contexts.,weapon,katana,2.86,0,1,1,hands,8,14,,90,0,,,"[""common"", ""weapon""]"
coffee_beans-8507,Coffee Beans of Swiftness,Coffee Beans of Swiftness: a food_drink item used in various contexts.,food_drink,coffee_beans,10.72,0,1,0,,,,,,0,,,"[""common""]"
jam_jar-8508,Jam Jar of Swiftness,Jam Jar of Swiftness: a food_drink item used in various contexts.,food_drink,jam_jar,3.73,0,1,0,,,,,,0,,,"[""common""]"
herbal_tea-8509,Refined Polymer Herbal Tea,Refined Polymer Herbal Tea: a food_drink item used in various contexts.,food_drink,herbal_tea,1.36,0,1,0,,,,,,0,,,"[""rare""]"
butter-8510,Heavy Iron Butter of Vitality,Heavy Iron Butter: a food_drink item used in various contexts.,food_drink,butter,5.18,0,1,0,,,,,,0,,,"[""common""]"
energy_cell-8511,Wood Energy Cell Quantum VX-62,Wood Energy Cell Quantum VX-62: a sci_fi item used in various contexts.,sci_fi,energy_cell,11.53,1,1,0,,,,,,1,,"{""energy"": 360}","[""uncommon"", ""power""]"
spirit_feather-8512,Refined Spirit Feather of Fire of Heroes,Refined Spirit Feather of Fire: a fantasy item used in various contexts.,fantasy,spirit_feather,6.29,0,1,0,,,,,,0,,,"[""common"", ""fantasy""]"
astral_lantern-8513,Heavy Astral Lantern of Frost,Heavy Astral Lantern of Frost: a fantasy item used in various contexts.,fantasy,astral_lantern,11.1,0,1,1,hands,,,,,0,,,"[""uncommon"", ""fantasy""]"
fusion_capacitor-8514,Obsidian Fusion Capacitor Quantum ZX-87,Obsidian Fusion Capacitor Quantum ZX-87: a sci_fi item used in various contexts.,sci_fi,fusion_capacitor,4.76,0,1,0,,,,,,0,,,"[""epic"", ""sci-fi""]"
thermal_shirt-8515,Pristine Polymer Thermal Shirt,Pristine Polymer Thermal Shirt: a clothing item used in various contexts.,clothing,thermal_shirt,9.65,0,1,1,neck,,,1,,0,,,"[""wearable"", ""uncommon""]"
club-8516,Club of Might,Club of Might: a weapon item used in various contexts.,weapon,club,3.06,0,1,1,hands,15,19,,11,0,,,"[""common"", ""weapon""]"
leather_patch-8517,Leather Patch of Fortune,Leather Patch of Fortune: a crafting item used in various contexts.,crafting,leather_patch,1.71,0,1,0,,,,,,0,,,"[""common""]"
casting_sand-8518,Fine Obsidian Casting Sand,Fine Obsidian Casting Sand: a crafting item used in various contexts.,crafting,casting_sand,1.67,0,1,0,,,,,,0,,,"[""common""]"
bo_staff-8519,Ancient Leather Bo Staff,Ancient Leather Bo Staff: a weapon item used in various contexts.,weapon,bo_staff,8.07,0,1,1,back,1,11,,19,0,,,"[""common"", ""weapon""]"
ring_double-8520,Fine Mithril Ring Double,Fine Mithril Ring Double: a jewelry item used in various contexts.,jewelry,ring_double,5.91,0,1,0,,,,,,0,,"{""charisma"": 0.01}","[""fashion"", ""value"", ""legendary""]"
chain_boots-8521,Chain Boots of Fortune,Chain Boots of Fortune: a armor item used in various contexts.,armor,chain_boots,5.94,0,1,1,hands,,,7,187,0,,,"[""uncommon"", ""armor""]"
nanite_injector-8522,Wood Nanite Injector Quantum VX-41,Wood Nanite Injector Quantum VX-41: a sci_fi item used in various contexts.,sci_fi,nanite_injector,5.58,0,1,1,hands,,,,,0,,,"[""common"", ""sci-fi""]"
cook_notes-8523,Cook Notes of Might,Cook Notes of Might: a books item used in various contexts.,books,cook_notes,1.13,0,1,0,,,,,,0,,,"[""uncommon""]"
syrup_bottle-8524,Heavy Glass Syrup Bottle,Heavy Glass Syrup Bottle: a food_drink item used in various contexts.,food_drink,syrup_bottle,11.71,0,1,0,,,,,,0,,,"[""rare""]"
cutlass-8525,Cutlass of Fortune,Cutlass of Fortune: a weapon item used in various contexts.,weapon,cutlass,5.96,0,1,1,back,2,12,,46,0,,,"[""uncommon"", ""weapon""]"
throwing_knife-8526,Throwing Knife of Fortune,Throwing Knife of Fortune: a weapon item used in various contexts.,weapon,throwing_knife,5.88,0,1,1,back,15,15,,174,0,,,"[""common"", ""weapon""]"
pamphlet-8527,Ancient Leather Pamphlet,Ancient Leather Pamphlet: a books item used in various contexts.,books,pamphlet,0.5,0,1,0,,,,,,0,,,"[""uncommon""]"
vise_grip-8528,Vise Grip of Might,Vise Grip of Might: a tool item used in various contexts.,tool,vise_grip,1.28,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
nano_patch-8529,Obsidian Nano Patch Quantum VX-37,Obsidian Nano Patch Quantum VX-37: a sci_fi item used in various contexts.,sci_fi,nano_patch,11.27,1,5,0,,,,,,1,,"{""energy"": 262}","[""common"", ""power""]"
potion-8530,Elder Potion,Elder Potion: a fantasy item used in various contexts.,fantasy,potion,4.82,1,1,0,,,,,,1,,"{""stamina"": 86}","[""common"", ""consumable"", ""fantasy""]"
phase_shifter-8531,Glass Phase Shifter Mk I VX-78,Glass Phase Shifter Mk I VX-78: a sci_fi item used in various contexts.,sci_fi,phase_shifter,3.88,0,1,1,hands,,,,,0,,,"[""common"", ""sci-fi""]"
camp_hammer-8532,Camp Hammer of Swiftness,Camp Hammer of Swiftness: a survival item used in various contexts.,survival,camp_hammer,5.01,0,1,0,,,,,,0,,,"[""common""]"
mana_vessel-8533,Mana Vessel of the Magus,Mana Vessel of the Magus: a fantasy item used in various contexts.,fantasy,mana_vessel,7.45,0,1,0,,,,,,0,,,"[""common"", ""fantasy""]"
armwarmers-8534,Worn Alloy Armwarmers,Worn Alloy Armwarmers: a clothing item used in various contexts.,clothing,armwarmers,1.16,0,1,1,hands,,,2,,0,,,"[""wearable"", ""uncommon""]"
wrist_wrap-8535,Fine Ceramic Wrist Wrap,Fine Ceramic Wrist Wrap: a jewelry item used in various contexts.,jewelry,wrist_wrap,8.78,0,1,0,,,,,,0,,"{""charisma"": 0.07, ""mana_regen"": 0.23}","[""fashion"", ""value"", ""common""]"
sunstone-8536,Moon-Touched Sunstone,Moon-Touched Sunstone: a fantasy item used in various contexts.,fantasy,sunstone,9.59,0,1,1,torso,,,,,0,,,"[""uncommon"", ""fantasy""]"
hook_sword-8537,Hook Sword of Might,Hook Sword of Might: a weapon item used in various contexts.,weapon,hook_sword,6.72,0,1,1,hands,5,10,,112,0,,,"[""legendary"", ""weapon""]"
climbing_pitons-8538,Climbing Pitons of Might,Climbing Pitons of Might: a tool item used in various contexts.,tool,climbing_pitons,2.52,0,1,0,,,,,,0,,,"[""tool"", ""uncommon""]"
work_shirt-8539,Work Shirt of Fortune,Work Shirt of Fortune: a clothing item used in various contexts.,clothing,work_shirt,11.83,0,1,1,feet,,,2,,0,,,"[""wearable"", ""common""]"
codex-8540,Codex of Might,Codex of Might: a books item used in various contexts.,books,codex,4.3,0,1,0,,,,,,0,,"{""mana_regen"": 0.288}","[""common""]"
lathe_part-8541,Refined Alloy Lathe Part,Refined Alloy Lathe Part: a crafting item used in various contexts.,crafting,lathe_part,6.71,0,1,0,,,,,,0,,,"[""uncommon""]"
canned_fish-8542,Canned Fish of Might,Canned Fish of Might: a food_drink item used in various contexts.,food_drink,canned_fish,2.69,0,1,0,,,,,,0,,,"[""common""]"
ether_thread-8543,Voidforged Moon-Touched Ether Thread,Moon-Touched Ether Thread: a fantasy item used in various contexts.,fantasy,ether_thread,9.55,0,1,0,,,,,,0,,,"[""common"", ""fantasy""]"
copper_ore-8544,Experimental Wood Copper Ore,Experimental Wood Copper Ore: a materials item used in various contexts.,materials,copper_ore,2.02,0,1,0,,,,,,0,,,"[""uncommon""]"
spice_rack-8545,Spice Rack of Swiftness,Spice Rack of Swiftness: a household item used in various contexts.,household,spice_rack,7.71,0,1,0,,,,,,0,,,"[""common""]"
chain_hood-8546,Blessed Polymer Chain Hood,Blessed Polymer Chain Hood: a armor item used in various contexts.,armor,chain_hood,8.01,0,1,1,head,,,11,91,0,,,"[""common"", ""armor""]"
dress_shirt-8547,Compact Polymer Dress Shirt,Compact Polymer Dress Shirt: a clothing item used in various contexts.,clothing,dress_shirt,4.47,0,1,1,torso,,,1,,0,,,"[""wearable"", ""curse:-hp"", ""common""]"
rope_ladder-8548,Blessed Heavy Iron Rope Ladder,Heavy Iron Rope Ladder: a tool item used in various contexts.,tool,rope_ladder,10.4,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
falchion-8549,Falchion of Fortune,Falchion of Fortune: a weapon item used in various contexts.,weapon,falchion,10.21,0,1,1,hands,10,19,,199,0,,,"[""common"", ""weapon""]"
net_launcher-8550,Worn Steel Net Launcher,Worn Steel Net Launcher: a weapon item used in various contexts.,weapon,net_launcher,4.17,0,1,1,hands,14,16,,183,0,,,"[""common"", ""weapon""]"
lathe_bed-8551,Ancient Obsidian Lathe Bed,Ancient Obsidian Lathe Bed: a crafting item used in various contexts.,crafting,lathe_bed,0.63,0,1,0,,,,,,0,,,"[""uncommon""]"
annotated_map-8552,Experimental Steel Annotated Map,Experimental Steel Annotated Map: a books item used in various contexts.,books,annotated_map,7.35,0,1,0,,,,,,0,,,"[""uncommon""]"
filament-8553,Fine Polymer Filament,Fine Polymer Filament: a crafting item used in various contexts.,crafting,filament,0.38,0,1,0,,,,,,0,,,"[""common""]"
obsidian_shard-8554,Obsidian Shard of Swiftness,Obsidian Shard of Swiftness: a materials item used in various contexts.,materials,obsidian_shard,10.52,0,1,0,,,,,,0,,,"[""common""]"
map-8555,Light Ceramic Map,Light Ceramic Map: a books item used in various contexts.,books,map,5.41,0,1,0,,,,,,0,,"{""mana_regen"": 0.255}","[""common""]"
tent_repair_kit-8556,Ancient Obsidian Tent Repair Kit,Ancient Obsidian Tent Repair Kit: a survival item used in various contexts.,survival,tent_repair_kit,1.15,0,1,0,,,,,,0,,,"[""common""]"
amulet_major-8557,Amulet Major of the Deep,Amulet Major of the Deep: a fantasy item used in various contexts.,fantasy,amulet_major,6.06,0,1,0,,,,,,0,,,"[""common"", ""fantasy""]"
tank_top-8558,Tank Top of Fortune,Tank Top of Fortune: a clothing item used in various contexts.,clothing,tank_top,2.37,0,1,1,head,,,1,,0,,,"[""wearable"", ""rare""]"
tape_measure-8559,Worn Polymer Tape Measure,Worn Polymer Tape Measure: a tool item used in various contexts.,tool,tape_measure,0.77,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
circuit_board-8560,Compact Steel Circuit Board,Compact Steel Circuit Board: a crafting item used in various contexts.,crafting,circuit_board,3.31,0,1,0,,,,,,0,,,"[""common""]"
headband-8561,Light Steel Headband,Light Steel Headband: a clothing item used in various contexts.,clothing,headband,5.48,0,1,1,torso,,,0,,0,,,"[""wearable"", ""common""]"
dragonbone_shard-8562,Dragonbone Shard of Fortune,Dragonbone Shard of Fortune: a materials item used in various contexts.,materials,dragonbone_shard,8.27,0,1,0,,,,,,0,,,"[""uncommon""]"
safety_goggles-8563,Safety Goggles of Might,Safety Goggles of Might: a tool item used in various contexts.,tool,safety_goggles,0.91,0,1,0,,,,,,0,,,"[""tool"", ""rare""]"
ankle_wraps-8564,Heavy Mithril Ankle Wraps of the Deep,Heavy Mithril Ankle Wraps: a clothing item used in various contexts.,clothing,ankle_wraps,9.34,0,1,1,torso,,,1,,0,,,"[""wearable"", ""common""]"
rasp-8565,Cursed Obsidian Rasp,Cursed Obsidian Rasp: a tool item used in various contexts.,tool,rasp,0.69,0,1,0,,,,,,0,,,"[""tool"", ""uncommon""]"
pipe_cutter-8566,Pristine Obsidian Pipe Cutter,Pristine Obsidian Pipe Cutter: a tool item used in various contexts.,tool,pipe_cutter,4.06,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
cocoa_powder-8567,Cocoa Powder of Swiftness,Cocoa Powder of Swiftness: a food_drink item used in various contexts.,food_drink,cocoa_powder,1.25,0,1,0,,,,,,0,,,"[""common""]"
rare_earth-8568,Ancient Glass Rare Earth,Ancient Glass Rare Earth: a materials item used in various contexts.,materials,rare_earth,3.64,0,1,0,,,,,,0,,,"[""common""]"
rerebrace-8569,Compact Mithril Rerebrace,Compact Mithril Rerebrace: a armor item used in various contexts.,armor,rerebrace,8.03,0,1,1,torso,,,20,28,0,,,"[""uncommon"", ""armor""]"
poncho-8570,Worn Ceramic Poncho,Worn Ceramic Poncho: a clothing item used in various contexts.,clothing,poncho,7.48,0,1,1,legs,,,1,,0,,,"[""wearable"", ""common""]"
armwraps-8571,Light Iron Armwraps,Light Iron Armwraps: a clothing item used in various contexts.,clothing,armwraps,1.1,0,1,1,neck,,,0,,0,,,"[""wearable"", ""common""]"
mystic_rune-8572,Mystic Rune of the Deep,Mystic Rune of the Deep: a fantasy item used in various contexts.,fantasy,mystic_rune,9.23,0,1,1,neck,,,,,0,,,"[""uncommon"", ""fantasy""]"
shillelagh-8573,Voidforged Shillelagh of Swiftness,Shillelagh of Swiftness: a weapon item used in various contexts.,weapon,shillelagh,8.42,0,1,1,hands,9,17,,133,0,,,"[""common"", ""weapon""]"
zirconia_tile-8574,Zirconia Tile of Fortune,Zirconia Tile of Fortune: a materials item used in various contexts.,materials,zirconia_tile,2.97,0,1,0,,,,,,0,,,"[""common""]"
gold_ore-8575,Gold Ore of Might,Gold Ore of Might: a materials item used in various contexts.,materials,gold_ore,4.19,0,1,0,,,,,,0,,,"[""common""]"
field_emitter-8576,Ceramic Field Emitter Corvus-series QX-46,Ceramic Field Emitter Corvus-series QX-46: a sci_fi item used in various contexts.,sci_fi,field_emitter,11.38,1,1,0,,,,,,1,,"{""energy"": 308}","[""common"", ""power""]"
balaclava-8577,Ancient Steel Balaclava,Ancient Steel Balaclava: a clothing item used in various contexts.,clothing,balaclava,0.51,0,1,1,head,,,0,,0,,,"[""wearable"", ""legendary""]"
water_bladders-8578,Compact Polymer Water Bladders,Compact Polymer Water Bladders: a survival item used in various contexts.,survival,water_bladders,1.67,0,1,0,,,,,,0,,,"[""common""]"
mace-8579,Mace of Might,Mace of Might: a weapon item used in various contexts.,weapon,mace,10.09,0,1,1,back,6,8,,44,0,,,"[""common"", ""weapon""]"
railgun_carbine-8580,Alloy Railgun Carbine Ion-charged NX-86,Alloy Railgun Carbine Ion-charged NX-86: a sci_fi item used in various contexts.,sci_fi,railgun_carbine,5.63,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
enchanted_thread-8581,Vicious Rusted Enchanted Thread of Swiftness of the Deep,Rusted Enchanted Thread of Swiftness: a fantasy item used in various contexts.,fantasy,enchanted_thread,10.6,1,10,0,,,,,,1,,"{""mana"": 71}","[""common"", ""consumable"", ""fantasy""]"
logic_matrix-8582,Steel Logic Matrix Mk I NX-86,Steel Logic Matrix Mk I NX-86: a sci_fi item used in various contexts.,sci_fi,logic_matrix,2.92,1,5,0,,,,,,1,,"{""energy"": 132}","[""uncommon"", ""power""]"
chain_hood-8583,Chain Hood of Fortune,Chain Hood of Fortune: a armor item used in various contexts.,armor,chain_hood,5.03,0,1,1,torso,,,9,23,0,,,"[""common"", ""armor""]"
gorget_decorative-8584,Fine Alloy Gorget Decorative,Fine Alloy Gorget Decorative: a jewelry item used in various contexts.,jewelry,gorget_decorative,10.69,0,1,0,,,,,,0,,"{""charisma"": 0.02}","[""fashion"", ""value"", ""uncommon""]"
ear_hook-8585,Common Ceramic Ear Hook,Common Ceramic Ear Hook: a jewelry item used in various contexts.,jewelry,ear_hook,0.57,0,1,0,,,,,,0,,"{""charisma"": 0.06}","[""fashion"", ""value"", ""common""]"
chain-8586,Chain of Swiftness,Chain of Swiftness: a tool item used in various contexts.,tool,chain,8.51,0,1,0,,,,,,0,,,"[""tool"", ""common""]"
net_launcher-8587,"Fine Polymer Net Launcher, Epic","Fine Polymer Net Launcher, Epic: a weapon item used in various contexts.",weapon,net_launcher,6.73,0,1,1,hands,14,22,,94,0,,,"[""epic"", ""weapon""]"
greatsword-8588,"Greatsword of Fortune, Artifact","Greatsword of Fortune, Artifact: a weapon item used in various contexts.",weapon,greatsword,7.15,0,1,1,back,3,4,,88,0,,,"[""artifact"", ""weapon""]"
club_heavy-8589,Fine Composite Club Heavy,Fine Composite Club Heavy: a weapon item used in various contexts.,weapon,club_heavy,7.74,0,1,1,back,2,8,,181,0,,,"[""rare"", ""weapon""]"
parka-8590,Parka of Might,Parka of Might: a clothing item used in various contexts.,clothing,parka,6.97,0,1,1,torso,,,0,,0,,,"[""wearable"", ""common""]"
bio_patch-8591,Polymer Bio Patch Mk I NX-92,Polymer Bio Patch Mk I NX-92: a sci_fi item used in various contexts.,sci_fi,bio_patch,0.25,0,1,0,,,,,,0,,,"[""common"", ""sci-fi""]"
pamphlet_tech-8592,Pamphlet Tech of Swiftness,Pamphlet Tech of Swiftness: a books item used in various contexts.,books,pamphlet_tech,1.2,0,1,0,,,,,,0,,,"[""common""]"
lining-8593,Rusted Obsidian Lining,Rusted Obsidian Lining: a clothing item used in various contexts.,clothing,lining,3.1,0,1,1,torso,,,1,,0,,,"[""wearable"", ""common""]"
vibro_sword-8594,Runed Alloy Vibro Sword Mk I QX-32,Alloy Vibro Sword Mk I QX-32: a sci_fi item used in various contexts.,sci_fi,vibro_sword,6.79,0,1,1,hands,,,,,0,,,"[""common"", ""sci-fi""]"
precision_screws-8595,Precision Screws of Swiftness,Precision Screws of Swiftness: a crafting item used in various contexts.,crafting,precision_screws,10.18,0,1,0,,,,,,0,,,"[""common""]"
glass_beads-8596,Heavy Obsidian Glass Beads,Heavy Obsidian Glass Beads: a materials item used in various contexts.,materials,glass_beads,9.63,0,1,0,,,,,,0,,,"[""common""]"
beret-8597,Worn Wood Beret Prototype,Worn Wood Beret: a clothing item used in various contexts.,clothing,beret,3.73,0,1,1,feet,,,1,,0,,,"[""wearable"", ""common""]"
vibro_knife-8598,Steel Vibro Knife Ion-charged QX-84,Steel Vibro Knife Ion-charged QX-84: a sci_fi item used in various contexts.,sci_fi,vibro_knife,7.07,0,1,1,back,,,,,0,,,"[""common"", ""sci-fi""]"
jerrycan-8599,Jerrycan of Might,Jerrycan of Might: a tool item used in various contexts.,tool,jerrycan,3.57,0,1,0,,,,,,0,,,"[""tool"", ""uncommon""]"
gaiters-8600,Common Glass Gaiters,Common Glass Gaiters: a clothing item used in various contexts.,clothing,gaiters,7.35,0,1,1,neck,,,0,,0,,,"[""wearable"", ""epic""]"
kukri_small-8601,Blessed Steel Kukri Small,Blessed Steel Kukri Small: a weapon item used in various contexts.,weapon,kukri_small,0.67,0,1,1,hands,13,16,,185,0,,,"[""common"", ""weapon""]"
gear-8602,Heavy Steel Gear,Heavy Steel Gear: a crafting item used in various contexts.,crafting,gear,2.42,0,1,0,,,,,,0,,,"[""common""]"
armwraps-8603,Armwraps of Swiftness,Armwraps of Swiftness: a clothing item used in various contexts.,clothing,armwraps,2.41,0,1,1,legs,,,1,,0,,,"[""wearable"", ""common""]"
reinforced_plate-8604,Common Composite Reinforced Plate,Common Composite Reinforced Plate: a armor item used in various contexts.,armor,reinforced_plate,11.78,0,1,1,back,,,15,195,0,,,"[""common"", ""armor""]"
vest-8605,Common Obsidian Vest,Common Obsidian Vest: a clothing item used in various contexts.,clothing,vest,11.43,0,1,1,legs,,,0,,0,,,"[""wearable"", ""common""]"
